post_id	post_published_unix	comments_count_fb	shares_count_fb	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place	post_published_sql
1008279892518211_1133795413299991	1455877978	21	0	2	26	0	8	0	0	0	0	0	0	tunis	2016-02-19 11:32:58
1008279892518211_1134004133279119	1455904821	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-02-19 19:00:21
1008279892518211_1132803666732499	1455721810	0	0	0	0	0	3	0	0	0	0	0	0	kef	2016-02-17 16:10:10
1008279892518211_1131902316822634	1455572167	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-02-15 22:36:07
1008279892518211_1129419520404247	1455193512	11	6	6	6	0	8	0	0	0	0	0	0	tunis	2016-02-11 13:25:12
1008279892518211_1129976533681879	1455275830	2	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-02-12 12:17:10
1008279892518211_1131599610186238	1455526208	1	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-02-15 09:50:08
1008279892518211_1130677183611814	1455380063	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2016-02-13 17:14:23
1008279892518211_1129474880398711	1455200107	5	5	1	1	0	16	0	0	0	0	0	0	tunis	2016-02-11 15:15:07
1008279892518211_1129444633735069	1455195275	7	84	0	4	0	123	0	0	0	0	0	0	tunis	2016-02-11 13:54:35
1008279892518211_1129396317073234	1455188978	20	0	7	29	0	9	0	0	0	0	0	0	tunis	2016-02-11 12:09:38
1008279892518211_1129556100390589	1455209531	2	6	0	1	0	15	0	0	0	0	0	0	sfax	2016-02-11 17:52:11
1008279892518211_1129379387074927	1455186413	7	0	0	4	0	35	0	0	0	0	0	0	tunis	2016-02-11 11:26:53
1008279892518211_1129429860403213	1455194415	0	7	0	0	0	6	0	0	0	0	0	0	sfax	2016-02-11 13:40:15
1008279892518211_1126114190734780	1454668883	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2016-02-05 11:41:23
1008279892518211_1126068917405974	1454658273	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2016-02-05 08:44:33
1008279892518211_1126068510739348	1454658199	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-02-05 08:43:19
1008279892518211_1124637634215769	1454406383	4	0	0	5	0	6	0	0	0	0	0	0	beja	2016-02-02 10:46:23
1008279892518211_1124636800882519	1454406198	0	0	0	0	0	4	0	0	0	0	0	0	bizert	2016-02-02 10:43:18
1008279892518211_1124419464237586	1454363929	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-02-01 22:58:49
1008279892518211_1123792954300237	1454264572	30	0	16	26	0	34	0	0	0	0	0	0	beja	2016-01-31 19:22:52
1008279892518211_1122875844391948	1454102425	8	3	0	4	0	8	0	0	0	0	0	0	ariana	2016-01-29 22:20:25
1008279892518211_1123453374334195	1454210984	3	2	1	2	0	8	0	0	0	0	0	0	sidiBouzid	2016-01-31 04:29:44
1008279892518211_1123140771032122	1454156450	2	0	0	1	0	6	0	0	0	0	0	0	tunis	2016-01-30 13:20:50
1008279892518211_1122818471064352	1454093966	30	28	4	15	0	39	0	0	0	0	0	0	tunis	2016-01-29 19:59:26
1008279892518211_1123119624367570	1454151983	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-01-30 12:06:23
1008279892518211_1122674471078752	1454075622	3	4	0	0	0	18	0	0	0	0	0	0	tunis	2016-01-29 14:53:42
1008279892518211_1122882237724642	1454103811	0	1	0	0	0	6	0	0	0	0	0	0	tunis	2016-01-29 22:43:31
1008279892518211_1122835124396020	1454095968	8	0	5	7	0	5	0	0	0	0	0	0	tunis	2016-01-29 20:32:48
1008279892518211_1122031527809713	1453968104	0	2	0	0	0	7	0	0	0	0	0	0	tunis	2016-01-28 09:01:44
1008279892518211_1121173981228801	1453840410	4	0	0	0	0	9	0	0	0	0	0	0	tunis	2016-01-26 21:33:30
1008279892518211_1119888738023992	1453629807	80	0	5	31	0	168	0	1	0	0	0	0	tunis	2016-01-24 11:03:27
1008279892518211_1120885814590951	1453796130	0	0	0	0	0	4	0	0	0	0	0	0	tunis	2016-01-26 09:15:30
1008279892518211_1120691511277048	1453759504	0	2	0	0	0	6	0	0	0	0	0	0	sousse	2016-01-25 23:05:04
1008279892518211_1119916744687858	1453635750	3	0	0	5	0	8	0	0	0	0	0	0	tunis	2016-01-24 12:42:30
1008279892518211_1119831554696377	1453616843	12	4	4	6	0	21	0	0	0	0	0	0	tunis	2016-01-24 07:27:23
1008279892518211_1119662511379948	1453589391	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-01-23 23:49:51
1008279892518211_1119122861433913	1453491431	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-01-22 20:37:11
1008279892518211_1118427594836773	1453375279	8	11	0	8	0	59	0	0	0	0	0	0	tunis	2016-01-21 12:21:19
1008279892518211_1118619971484202	1453402703	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-01-21 19:58:23
1008279892518211_1118620098150856	1453402713	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2016-01-21 19:58:33
1008279892518211_1118003808212485	1453300913	9	5	2	8	0	10	0	0	0	0	0	0	tunis	2016-01-20 15:41:53
1008279892518211_1118056308207235	1453307128	0	10	0	0	0	16	0	0	0	0	0	0	tunis	2016-01-20 17:25:28
1008279892518211_1117438138269052	1453212562	4	0	0	0	0	2	0	0	0	0	0	0	sousse	2016-01-19 15:09:22
1008279892518211_1117618538251012	1453234395	0	1	0	0	0	13	0	0	0	0	0	0	tunis	2016-01-19 21:13:15
1008279892518211_1116059985073534	1452974760	6	0	0	0	0	11	0	0	0	0	0	0	kef	2016-01-16 21:06:00
1008279892518211_1116024038410462	1452969325	11	3	0	7	0	12	0	0	0	0	0	0	tunis	2016-01-16 19:35:25
1008279892518211_1116388885040644	1453033336	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2016-01-17 13:22:16
1008279892518211_1115305938482272	1452857683	23	14	0	15	0	21	0	0	0	0	0	0	kairouan	2016-01-15 12:34:43
1008279892518211_1116089675070565	1452977579	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-01-16 21:52:59
1008279892518211_1115525651793634	1452891648	7	0	0	1	0	10	0	0	0	0	0	0	tunis	2016-01-15 22:00:48
1008279892518211_1115905431755656	1452954892	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-01-16 15:34:52
1008279892518211_1115279351818264	1452851004	2	2	1	3	0	6	0	0	0	0	0	0	tunis	2016-01-15 10:43:24
1008279892518211_1114410668571799	1452698767	3	24	0	0	0	48	0	0	0	0	0	0	kef	2016-01-13 16:26:07
1008279892518211_1114622161883983	1452728251	0	0	0	0	0	6	0	0	0	0	0	0	tunis	2016-01-14 00:37:31
1008279892518211_1114458458567020	1452705199	1	7	0	0	0	10	0	0	0	0	0	0	ariana	2016-01-13 18:13:19
1008279892518211_1113996428613223	1452617395	11	7	1	17	0	40	0	0	0	0	0	0	tunis	2016-01-12 17:49:55
1008279892518211_1113588431987356	1452547861	9	6	1	7	0	22	0	0	0	0	0	0	tunis	2016-01-11 22:31:01
1008279892518211_1113262622019937	1452509173	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-01-11 11:46:13
1008279892518211_1112448165434716	1452380795	9	0	0	11	0	3	0	0	0	0	0	0	monastir	2016-01-10 00:06:35
1008279892518211_1112432148769651	1452378352	0	4	0	0	0	4	0	0	0	0	0	0	ariana	2016-01-09 23:25:52
1008279892518211_1111539422192257	1452246125	33	0	4	33	0	13	0	0	0	0	0	0	ariana	2016-01-08 10:42:05
1008279892518211_1111830272163172	1452284685	0	0	0	0	0	2	0	0	0	0	0	0	sfax	2016-01-08 21:24:45
1008279892518211_1111801495499383	1452280174	0	0	0	0	0	1	0	0	0	0	0	0	bizert	2016-01-08 20:09:34
1008279892518211_1111231528889713	1452193451	1	0	0	0	0	15	0	0	0	0	0	0	ariana	2016-01-07 20:04:11
1008279892518211_1110966148916251	1452153806	3	10	0	0	0	21	0	0	0	0	0	0	sousse	2016-01-07 09:03:26
1008279892518211_1110845585594974	1452127273	5	0	2	3	0	6	0	0	0	0	0	0	tunis	2016-01-07 01:41:13
1008279892518211_1110696595609873	1452101907	5	1	2	0	0	22	0	0	0	0	0	0	tunis	2016-01-06 18:38:27
1008279892518211_1110683332277866	1452099901	0	1	0	0	0	2	0	0	0	0	0	0	tunis	2016-01-06 18:05:01
1008279892518211_1110254742320725	1452023094	15	9	2	27	0	32	0	0	0	0	0	0	tunis	2016-01-05 20:44:54
1008279892518211_1110509748961891	1452071080	2	1	0	2	0	20	0	0	0	0	0	0	tunis	2016-01-06 10:04:40
1008279892518211_1110539198958946	1452077914	0	0	0	0	0	21	0	0	0	0	0	0	tunis	2016-01-06 11:58:34
1008279892518211_1110033442342855	1451996392	2	0	0	0	0	4	0	0	0	0	0	0	ariana	2016-01-05 13:19:52
1008279892518211_1110320485647484	1452032287	5	4	1	3	0	10	0	0	0	0	0	0	bizert	2016-01-05 23:18:07
1008279892518211_1110299042316295	1452029686	0	0	0	0	0	10	0	0	0	0	0	0	tunis	2016-01-05 22:34:46
1008279892518211_1109582129054653	1451916999	8	6	1	5	0	57	0	0	0	0	0	0	tunis	2016-01-04 15:16:39
post_id	post_published_unix	comments_count_fb	shares_count_fb	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place	post_published_sql
1008279892518211_1091976380815228	1449066158	2	0	1	0	0	19	0	0	0	0	0	0	tunis	2015-12-02 15:22:38
1008279892518211_1090870557592477	1448876146	22	36	6	19	0	123	0	0	0	0	0	0	sidiBouzid	2015-11-30 10:35:46
1008279892518211_1092082797471253	1449084222	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2015-12-02 20:23:42
1008279892518211_1090597717619761	1448828859	11	7	0	6	0	35	0	0	0	0	0	0	tunis	2015-11-29 21:27:39
1008279892518211_1091079690904897	1448907362	0	2	0	0	0	3	0	0	0	0	0	0	tunis	2015-11-30 19:16:02
1008279892518211_1089553757724157	1448796927	2	0	0	5	0	17	0	0	0	0	0	0	ariana	2015-11-29 12:35:27
1008279892518211_1087880251224841	1448715931	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-11-28 14:05:31
1008279892518211_1087877364558463	1448715550	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-11-28 13:59:10
1008279892518211_1087574047922128	1448648452	3	11	0	0	0	14	0	0	0	0	0	0	tunis	2015-11-27 19:20:52
1008279892518211_1087426767936856	1448619303	4	4	0	0	0	8	0	0	0	0	0	0	sousse	2015-11-27 11:15:03
1008279892518211_1087409714605228	1448615299	0	3	0	0	0	6	0	0	0	0	0	0	tunis	2015-11-27 10:08:19
1008279892518211_1087376291275237	1448608184	0	0	0	0	0	4	0	0	0	0	0	0	ariana	2015-11-27 08:09:44
1008279892518211_1086635824682617	1448461928	4	11	0	1	0	23	0	0	0	0	0	0	tunis	2015-11-25 15:32:08
1008279892518211_1086935834652616	1448526640	5	3	2	3	0	34	0	0	0	0	0	0	tunis	2015-11-26 09:30:40
1008279892518211_1086666138012919	1448467070	8	0	0	9	0	75	0	0	0	0	0	0	ariana	2015-11-25 16:57:50
1008279892518211_1084945518184981	1448136148	7	0	0	4	0	38	0	0	0	0	0	0	tunis	2015-11-21 21:02:28
1008279892518211_1085298804816319	1448205849	4	3	0	3	0	25	0	0	0	0	0	0	sfax	2015-11-22 16:24:09
1008279892518211_1085455964800603	1448234495	0	0	0	0	0	1	0	0	0	0	0	0	sousse	2015-11-23 00:21:35
1008279892518211_1084973271515539	1448143159	1	2	0	0	0	9	0	0	0	0	0	0	zaghouan	2015-11-21 22:59:19
1008279892518211_1084261604920039	1447997199	10	0	3	2	0	34	0	0	0	0	0	0	sousse	2015-11-20 06:26:39
1008279892518211_1085014771511389	1448150831	0	0	0	0	0	6	0	0	0	0	0	0	tunis	2015-11-22 01:07:11
1008279892518211_1084690681543798	1448093990	4	0	1	6	0	4	0	0	0	0	0	0	tunis	2015-11-21 09:19:50
1008279892518211_1084622384883961	1448074843	1	0	0	0	0	11	0	0	0	0	0	0	tunis	2015-11-21 04:00:43
1008279892518211_1084485584897641	1448047761	4	0	3	1	0	1	0	0	0	0	0	0	tunis	2015-11-20 20:29:21
1008279892518211_1083889374957262	1447927822	7	3	1	3	0	16	0	0	0	0	0	0	tunis	2015-11-19 11:10:22
1008279892518211_1083236978355835	1447803047	0	0	0	0	0	0	0	0	0	0	0	0	sfax	2015-11-18 00:30:47
1008279892518211_1082713548408178	1447699761	0	0	0	0	0	3	0	0	0	0	0	0	sfax	2015-11-16 19:49:21
1008279892518211_1082274928452040	1447609892	0	0	0	0	0	1	0	0	0	0	0	0	sfax	2015-11-15 18:51:32
1008279892518211_1082255185120681	1447606332	0	0	0	0	0	5	0	0	0	0	0	0	kef	2015-11-15 17:52:12
1008279892518211_1081445048535028	1447442999	2	0	0	0	0	12	0	0	0	0	0	0	tunis	2015-11-13 20:29:59
1008279892518211_1080870731925793	1447330902	24	32	0	27	0	89	0	0	0	0	0	0	tunis	2015-11-12 13:21:42
1008279892518211_1081338975212302	1447423858	6	7	2	8	0	20	0	0	0	0	0	0	tunis	2015-11-13 15:10:58
1008279892518211_1080948751917991	1447346352	16	235	0	2	0	64	0	0	0	0	0	0	tunis	2015-11-12 17:39:12
1008279892518211_1081028355243364	1447359848	1	0	0	1	0	9	0	0	0	0	0	0	tunis	2015-11-12 21:24:08
1008279892518211_1080386941974172	1447251172	19	103	3	10	0	43	0	0	0	0	0	0	tunis	2015-11-11 15:12:52
1008279892518211_1080791651933701	1447312904	5	3	0	7	0	18	0	0	0	0	0	0	ariana	2015-11-12 08:21:44
1008279892518211_1079878095358390	1447147618	11	3	5	8	0	32	0	0	0	0	0	0	tunis	2015-11-10 10:26:58
1008279892518211_1080042372008629	1447179906	2	3	0	0	0	13	0	0	0	0	0	0	ariana	2015-11-10 19:25:06
1008279892518211_1080365688642964	1447247345	0	0	0	0	0	5	0	0	0	0	0	0	manouba	2015-11-11 14:09:05
1008279892518211_1080008762011990	1447173549	5	0	2	3	0	5	0	0	0	0	0	0	gafsa	2015-11-10 17:39:09
1008279892518211_1079835572029309	1447136238	1	0	0	1	0	13	0	0	0	0	0	0	sousse	2015-11-10 07:17:18
1008279892518211_1078448668834666	1446888111	58	0	22	48	0	24	0	0	0	0	0	0	tunis	2015-11-07 10:21:51
1008279892518211_1078955955450604	1446985662	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-11-08 13:27:42
1008279892518211_1078608072152059	1446917500	1	0	0	0	0	5	0	0	0	0	0	0	tunis	2015-11-07 18:31:40
1008279892518211_1073778062635060	1445942615	10	0	0	1	0	65	0	0	0	0	0	0	ariana	2015-10-27 11:43:35
1008279892518211_1070814319598101	1445363380	37	0	5	21	0	151	0	0	0	0	0	0	tunis	2015-10-20 19:49:40
1008279892518211_1070658616280338	1445331890	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-10-20 11:04:50
1008279892518211_1070403559639177	1445274888	9	0	3	6	0	31	0	0	0	0	0	0	siliana	2015-10-19 19:14:48
1008279892518211_1070072423005624	1445204797	3	0	0	4	0	29	0	0	0	0	0	0	tunis	2015-10-18 23:46:37
1008279892518211_1069470683065798	1445084549	24	0	3	18	0	48	0	0	0	0	0	0	tunis	2015-10-17 14:22:29
1008279892518211_1070045549674978	1445199826	0	0	0	0	0	5	0	0	0	0	0	0	kef	2015-10-18 22:23:46
1008279892518211_1069838726362327	1445161866	6	48	0	11	0	109	0	0	0	0	0	0	tunis	2015-10-18 11:51:06
1008279892518211_1069845399694993	1445163357	2	0	0	1	0	6	0	0	0	0	0	0	kairouan	2015-10-18 12:15:57
1008279892518211_1068777246468475	1444935450	3	0	0	0	0	25	0	0	0	0	0	0	sousse	2015-10-15 20:57:30
1008279892518211_1069007693112097	1444988999	0	0	0	0	0	5	0	0	0	0	0	0	monastir	2015-10-16 11:49:59
1008279892518211_1069007629778770	1444988981	0	0	0	0	0	7	0	0	0	0	0	0	monastir	2015-10-16 11:49:41
1008279892518211_1068836536462546	1444948087	1	0	0	1	0	33	0	0	0	0	0	0	tunis	2015-10-16 00:28:07
1008279892518211_1068254223187444	1444838358	1	0	0	0	0	10	0	0	0	0	0	0	bizert	2015-10-14 17:59:18
1008279892518211_1068334046512795	1444844567	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2015-10-14 19:42:47
1008279892518211_1067726696573530	1444745595	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-10-13 16:13:15
1008279892518211_1067255426620657	1444664274	19	0	1	25	0	60	0	0	0	0	0	0	tunis	2015-10-12 17:37:54
1008279892518211_1067336369945896	1444679863	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-10-12 21:57:43
1008279892518211_1066813193331547	1444577631	25	0	1	31	0	97	0	0	0	0	0	0	ariana	2015-10-11 17:33:51
1008279892518211_1067120813300785	1444639224	6	0	1	6	0	12	0	0	0	0	0	0	tunis	2015-10-12 10:40:24
1008279892518211_1066898039989729	1444592818	7	0	0	1	0	47	0	0	0	0	0	0	tunis	2015-10-11 21:46:58
1008279892518211_1065951966751003	1444411953	37	1	4	26	0	44	0	0	0	0	0	0	tunis	2015-10-09 19:32:33
1008279892518211_1066292133383653	1444480795	22	0	2	15	0	100	0	0	0	0	0	0	tunis	2015-10-10 14:39:55
1008279892518211_1063652123647654	1443963741	2	0	0	0	0	1	0	0	0	0	0	0	sfax	2015-10-04 15:02:21
1008279892518211_1063709186975281	1443972144	0	0	0	0	0	4	0	0	0	0	0	0	tunis	2015-10-04 17:22:24
1008279892518211_1063679603644906	1443967913	1	0	0	1	0	7	0	0	0	0	0	0	tunis	2015-10-04 16:11:53
1008279892518211_1063317610347772	1443891656	7	0	0	6	0	61	0	0	0	0	0	0	ariana	2015-10-03 19:00:56
1008279892518211_1063190063693860	1443875064	95	0	9	79	0	358	0	0	0	0	0	0	ariana	2015-10-03 14:24:24
1008279892518211_1063632636982936	1443960464	4	0	2	0	0	2	0	0	0	0	0	0	tunis	2015-10-04 14:07:44
1008279892518211_1063174097028790	1443872708	45	0	7	24	0	316	0	0	0	0	0	0	ariana	2015-10-03 13:45:08
1008279892518211_1063611713651695	1443956580	0	0	0	0	0	10	0	0	0	0	0	0	ariana	2015-10-04 13:03:00
1008279892518211_1062776123735254	1443789156	6	0	0	2	0	23	0	0	0	0	0	0	ariana	2015-10-02 14:32:36
1008279892518211_1062380223774844	1443707967	59	13	6	35	0	66	0	0	0	0	0	0	tunis	2015-10-01 15:59:27
1008279892518211_1062710580408475	1443774159	0	0	0	0	0	3	0	0	0	0	0	0	kairouan	2015-10-02 10:22:39
1008279892518211_1062473170432216	1443724453	2	0	0	0	0	9	0	0	0	0	0	0	ariana	2015-10-01 20:34:13
1008279892518211_1062313587114841	1443696390	5	0	0	1	0	17	0	0	0	0	0	0	tunis	2015-10-01 12:46:30
1008279892518211_1062177453795121	1443663440	21	0	3	22	0	37	0	0	0	0	0	0	ariana	2015-10-01 03:37:20
1008279892518211_1062367090442824	1443705606	30	0	1	38	0	193	0	0	0	0	0	0	ariana	2015-10-01 15:20:06
1008279892518211_1062494277096772	1443727940	5	0	0	2	0	3	0	0	0	0	0	0	ariana	2015-10-01 21:32:20
1008279892518211_1062392347106965	1443709788	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-10-01 16:29:48
1008279892518211_1062288970450636	1443689620	1	0	0	0	0	11	0	0	0	0	0	0	tunis	2015-10-01 10:53:40
1008279892518211_1062361700443363	1443704691	0	2	0	0	0	3	0	0	0	0	0	0	sfax	2015-10-01 15:04:51
1008279892518211_1062337940445739	1443700946	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-10-01 14:02:26
1008279892518211_1061593927186807	1443545680	5	0	0	7	0	22	0	0	0	0	0	0	tunis	2015-09-29 18:54:40
1008279892518211_1061489970530536	1443527454	10	0	5	3	0	12	0	0	0	0	0	0	tunis	2015-09-29 13:50:54
1008279892518211_1061818487164351	1443591023	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2015-09-30 07:30:23
1008279892518211_1061279097218290	1443478197	3	0	0	2	0	13	0	0	0	0	0	0	ariana	2015-09-29 00:09:57
1008279892518211_1061552610524272	1443538940	1	0	0	0	0	3	0	0	0	0	0	0	ariana	2015-09-29 17:02:20
1008279892518211_1061158967230303	1443455195	1	0	0	0	0	4	0	0	0	0	0	0	tunis	2015-09-28 17:46:35
1008279892518211_1061065047239695	1443438453	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-28 13:07:33
1008279892518211_1061056703907196	1443436157	3	0	0	1	0	3	0	0	0	0	0	0	tunis	2015-09-28 12:29:17
1008279892518211_1061051590574374	1443434802	0	0	0	0	0	0	0	0	0	0	0	0	sfax	2015-09-28 12:06:42
1008279892518211_1061051517241048	1443434784	0	0	0	0	0	0	0	0	0	0	0	0	sfax	2015-09-28 12:06:24
1008279892518211_1061028817243318	1443428056	0	0	0	0	0	4	0	0	0	0	0	0	tunis	2015-09-28 10:14:16
1008279892518211_1060403097305890	1443303847	25	0	11	29	0	22	0	0	0	0	0	0	ariana	2015-09-26 23:44:07
1008279892518211_1060311437315056	1443284466	5	0	1	0	0	12	0	0	0	0	0	0	manouba	2015-09-26 18:21:06
1008279892518211_1060270287319171	1443277787	1	0	0	0	0	11	0	0	0	0	0	0	tunis	2015-09-26 16:29:47
1008279892518211_1060317260647807	1443285740	0	0	0	0	0	10	0	0	0	0	0	0	tunis	2015-09-26 18:42:20
1008279892518211_1058481017498098	1442937898	13	38	3	5	0	41	0	0	0	0	0	0	kairouan	2015-09-22 18:04:58
1008279892518211_1060189950660538	1443265999	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2015-09-26 13:13:19
1008279892518211_1059529160726617	1443127670	81	0	15	120	0	147	0	0	0	0	0	0	ariana	2015-09-24 22:47:50
1008279892518211_1059823247363875	1443187581	5	8	0	2	0	12	0	0	0	0	0	0	tunis	2015-09-25 15:26:21
1008279892518211_1059032584109608	1443038825	15	38	0	2	0	176	0	0	0	0	0	0	tunis	2015-09-23 22:07:05
1008279892518211_1058842314128635	1443009019	4	8	0	0	0	7	0	0	0	0	0	0	tunis	2015-09-23 13:50:19
1008279892518211_1050877891591744	1441783513	18	0	3	20	0	74	0	0	0	0	0	0	tunis	2015-09-09 09:25:13
1008279892518211_1057753010904232	1442841334	2	0	0	2	0	7	0	0	0	0	0	0	tunis	2015-09-21 15:15:34
1008279892518211_1057307097615490	1442767323	3	0	0	1	0	20	0	0	0	0	0	0	tunis	2015-09-20 18:42:03
1008279892518211_1057987334214133	1442871133	0	5	0	0	0	6	0	0	0	0	0	0	tunis	2015-09-21 23:32:13
1008279892518211_1057249464287920	1442759549	11	0	0	12	0	37	0	0	0	0	0	0	tunis	2015-09-20 16:32:29
1008279892518211_1057948080884725	1442863235	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2015-09-21 21:20:35
1008279892518211_1057073774305489	1442728601	0	0	0	0	0	0	0	0	0	0	0	0	gafsa	2015-09-20 07:56:41
1008279892518211_1056956907650509	1442705869	0	0	0	0	0	2	0	0	0	0	0	0	benArous	2015-09-20 01:37:49
1008279892518211_1056589871020546	1442649101	16	0	4	31	0	23	0	0	0	0	0	0	tunis	2015-09-19 09:51:41
1008279892518211_1056644994348367	1442660091	1	0	0	1	0	6	0	0	0	0	0	0	tunis	2015-09-19 12:54:51
1008279892518211_1056601601019373	1442651857	6	0	1	1	0	12	0	0	0	0	0	0	zaghouan	2015-09-19 10:37:37
1008279892518211_1056835324329334	1442682095	2	0	0	0	0	6	0	0	0	0	0	0	ariana	2015-09-19 19:01:35
1008279892518211_1056851677661032	1442684433	0	0	0	0	0	4	0	0	0	0	0	0	gafsa	2015-09-19 19:40:33
1008279892518211_1056183817727818	1442578938	6	0	1	7	0	2	0	0	0	0	0	0	tunis	2015-09-18 14:22:18
1008279892518211_1056260634386803	1442588909	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-18 17:08:29
1008279892518211_1055670711112462	1442484660	1	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-09-17 12:11:00
1008279892518211_1055832261096307	1442509941	0	0	0	0	0	15	0	0	0	0	0	0	tunis	2015-09-17 19:12:21
1008279892518211_1055412091138324	1442437725	35	0	14	18	0	25	0	0	0	0	0	0	tunis	2015-09-16 23:08:45
1008279892518211_1055781041101429	1442500623	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-17 16:37:03
1008279892518211_1054840277862172	1442347647	6	0	0	4	0	5	0	0	0	0	0	0	tunis	2015-09-15 22:07:27
1008279892518211_1055277761151757	1442416214	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-16 17:10:14
1008279892518211_1055213244491542	1442411862	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-16 15:57:42
1008279892518211_1054838847862315	1442347321	45	0	14	55	0	52	0	0	0	0	0	0	tunis	2015-09-15 22:02:01
1008279892518211_1055056881173845	1442384516	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-16 08:21:56
1008279892518211_1054605017885698	1442313563	4	0	0	0	0	16	0	0	0	0	0	0	tunis	2015-09-15 12:39:23
1008279892518211_1054604374552429	1442313413	12	0	1	13	0	15	0	0	0	0	0	0	tunis	2015-09-15 12:36:53
1008279892518211_1054603801219153	1442313253	18	1	1	23	0	26	0	0	0	0	0	0	tunis	2015-09-15 12:34:13
1008279892518211_1054247034588163	1442250050	6	2	1	4	0	17	0	0	0	0	0	0	tunis	2015-09-14 19:00:50
1008279892518211_1054850761194457	1442349742	2	0	0	2	0	4	0	0	0	0	0	0	tunis	2015-09-15 22:42:22
1008279892518211_1054809231198610	1442343530	5	0	2	0	0	7	0	0	0	0	0	0	bizert	2015-09-15 20:58:50
1008279892518211_1054566401222893	1442304162	2	0	0	1	0	16	0	0	0	0	0	0	tunis	2015-09-15 10:02:42
1008279892518211_1054344707911729	1442265260	36	0	4	33	0	256	0	0	0	0	0	0	tunis	2015-09-14 23:14:20
1008279892518211_1054641274548739	1442321054	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-09-15 14:44:14
1008279892518211_1054611557885044	1442315196	0	0	0	0	0	2	0	0	0	0	0	0	sfax	2015-09-15 13:06:36
1008279892518211_1054478151231718	1442284544	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-15 04:35:44
1008279892518211_1052708501408683	1442054545	124	0	47	144	0	117	0	0	0	0	0	0	tunis	2015-09-12 12:42:25
1008279892518211_1053829197963280	1442177738	2	0	0	1	0	18	0	0	0	0	0	0	ariana	2015-09-13 22:55:38
1008279892518211_1053354034677463	1442128845	29	8	2	10	0	71	0	0	0	0	0	0	tunis	2015-09-13 09:20:45
1008279892518211_1053847827961417	1442179439	10	0	3	1	0	4	0	0	0	0	0	0	tunis	2015-09-13 23:23:59
1008279892518211_1052863484726518	1442078370	4	5	0	0	0	10	0	0	0	0	0	0	tunis	2015-09-12 19:19:30
1008279892518211_1053659521313581	1442156271	6	0	0	4	0	8	0	0	0	0	0	0	ariana	2015-09-13 16:57:51
1008279892518211_1052227011456832	1441981514	16	0	1	19	0	62	0	0	0	0	0	0	tunis	2015-09-11 16:25:14
1008279892518211_1053541794658687	1442149701	1	0	0	0	0	7	0	0	0	0	0	0	ariana	2015-09-13 15:08:21
1008279892518211_1052975564715310	1442090073	26	0	2	11	0	24	0	0	0	0	0	0	tunis	2015-09-12 22:34:33
1008279892518211_1053437608002439	1442142746	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-09-13 13:12:26
