type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
photo	post_user_1008279892518211	1008279892518211_1586243234721871	https://www.facebook.com/1008279892518211/posts/1586243234721871	بنزرت اليوم  شيء يعمل العار  بلاكة ممنوع الوقوف والتوقف  و السيد(ة) كل يوم كرهبتو رسمي تتضلل فوق المادة ومش بعيد على نفس المكان الجيران مقيلين عل المادة لخرى  شيء يعمل العار	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18922181_218173405368807_3103927040573494710_n.jpg?oh=691fc1657de67e9ebcb7f5f9b5f835ad&oe=5A545E25	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18922181_218173405368807_3103927040573494710_n.jpg?oh=ebe6bb2dc65445de4e1ea60faccf38d2&oe=5A5782DA	https://www.facebook.com/photo.php?fbid=218173405368807&set=gm.1586243234721871&type=3	facebook.com	2017-06-09T14:58:13+0000	1497020293	2017-06-09 16:58:13	2	3	2	1	6	3	1	2	2	0	2	0	0	0	0	0	0	bizert
link	post_user_1008279892518211	1008279892518211_1584926818186846	https://www.facebook.com/1008279892518211/posts/1584926818186846	http://www.businessnews.com.tn/nabeul--ordre-de-demolition-de-19-constructions-anariques-parmi-lesquelles-la-villa-du-juge-ahmed-rahmouni 520 72850 3	https://external.xx.fbcdn.net/safe_image.php?d=AQDRAIYS_zAvCFlD&w=130&h=130&url=http%3A%2F%2Fwww.businessnews.com.tn%2Fimages%2Falbum%2FBN30372nabeul.jpg&cfs=1&_nc_hash=AQAlnfP-wwwY4LP7	https://external.xx.fbcdn.net/safe_image.php?d=AQA7Rz2A_gT9a9bw&url=http%3A%2F%2Fwww.businessnews.com.tn%2Fimages%2Falbum%2FBN30372nabeul.jpg&_nc_hash=AQBsl0MGwL3KOSOJ	http://www.businessnews.com.tn/nabeul--ordre-de-demolition-de-19-constructions-anariques-parmi-lesquelles-la-villa-du-juge-ahmed-rahmouni,520,72850,3	businessnews.com.tn	2017-06-08T12:08:22+0000	1496923702	2017-06-08 14:08:22	16	2	17	4	23	2	2	0	1	0	16	1	0	0	0	0	0	nabeul
photo	post_user_1008279892518211	1008279892518211_1584673634878831	https://www.facebook.com/1008279892518211/posts/1584673634878831	تحية صباحية من قلب المدينة العتيقة بسوسة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18952961_10207225480915578_6776004534477953834_n.jpg?oh=729696fe7c17c2157ee75e5647cca8fd&oe=5A13BA92	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18952961_10207225480915578_6776004534477953834_n.jpg?oh=d3274ccea1a5480396b3a7a597d235fd&oe=5A12D79F	https://www.facebook.com/photo.php?fbid=10207225480915578&set=gm.1584673634878831&type=3	facebook.com	2017-06-08T06:24:59+0000	1496903099	2017-06-08 08:24:59	82	11	99	0	110	11	10	1	12	0	81	12	0	0	4	1	0	sousse
photo	post_user_1008279892518211	1008279892518211_1584805078199020	https://www.facebook.com/1008279892518211/posts/1584805078199020	فقط في #تونس.. بعد أمطار الأخيرة ، نافورة ماء وسط الطريق لا تزال الى اليوم ..	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18920670_139027863324071_7126579807745244560_n.jpg?oh=0a50c76beeefd06996c7252b68231eca&oe=5A4FD455	https://scontent.xx.fbcdn.net/v/t1.0-9/18920670_139027863324071_7126579807745244560_n.jpg?oh=2c2e42aa88fb72f9d44b5f80d2d3d8ff&oe=5A1227C8	https://www.facebook.com/photo.php?fbid=139027863324071&set=gm.1584805078199020&type=3	facebook.com	2017-06-08T09:36:38+0000	1496914598	2017-06-08 11:36:38	14	10	22	0	32	9	8	1	5	0	14	0	1	2	2	2	0	tunis
status	post_user_1008279892518211	1008279892518211_1584186021594259	https://www.facebook.com/1008279892518211/posts/1584186021594259	السلام عليكم أولا شكرا على الإضافة يا جماعة ورمضانكم مبروك ثانيا لو ممكن تعاونونا أحنا نعملو في مشروع خاص بالتخرج يعنى بزيادة عدد المنشآت في تونس لو ممكن تعاونونا في انو تعمرو الإستبيان في 10 أسئلة باش نوصلو 500 باش النتائج تتقبل وهذا بالطبيعة فضلا لا أمرا وربي يعاونكم كيف ما تعاونونا :)					2017-06-07T19:53:14+0000	1496865194	2017-06-07 21:53:14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1584170554929139	https://www.facebook.com/1008279892518211/posts/1584170554929139	Fi sfax ittrotoir 3amellou gazon w maskrou billa7did					2017-06-07T19:37:04+0000	1496864224	2017-06-07 21:37:04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sfax
video	post_user_1008279892518211	1008279892518211_1583617634984431	https://www.facebook.com/1008279892518211/posts/1583617634984431	Kamila Michket Chamakh shared ‎radio tataouine اذاعة تطاوين‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18977640_1363431953712233_1649857488566091776_n.jpg?oh=7c81de4c354bbbeff31b2c6bdad10154&oe=5A4B2980	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18977640_1363431953712233_1649857488566091776_n.jpg?oh=c6ebf5bd40666bfa24589875397751c9&oe=5A4DEAA2	https://www.facebook.com/tataouinefm/videos/1363431303712298/	facebook.com	2017-06-07T08:49:10+0000	1496825350	2017-06-07 10:49:10	1	1	3	2	6	1	1	0	0	0	1	0	2	0	0	0	0	tataouine
video	post_user_1008279892518211	1008279892518211_1582470011765860	https://www.facebook.com/1008279892518211/posts/1582470011765860	حادث مرور فضيع بالقصرين ..كرهبه قص عليها موتور  ..لطف ياااربي 😯😯😯	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19002286_1445998788771639_2479845693586407424_n.jpg?oh=41723f5fdc75f37650ceb0a8806984b9&oe=5A1C0708	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19002286_1445998788771639_2479845693586407424_n.jpg?oh=1d645f0ffdc4ed99e070b4a462323640&oe=5A18EC2A	https://www.facebook.com/897238246981032/videos/1445990418772476	facebook.com	2017-06-06T12:30:53+0000	1496752253	2017-06-06 14:30:53	17	4	26	0	30	4	4	0	3	0	16	0	4	0	5	0	0	kasserine
video	post_user_1008279892518211	1008279892518211_1583684538311074	https://www.facebook.com/1008279892518211/posts/1583684538311074	Kamila Michket Chamakh shared ‎Sky News Tunisia سكاي نيوز تونس‎ s live video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18978353_1389596377786727_5714905869427146752_n.jpg?oh=04008c3b540d48522dadae646219d9c4&oe=5A163617	https://scontent.xx.fbcdn.net/v/t15.0-10/18978353_1389596377786727_5714905869427146752_n.jpg?oh=e6b5caafc722ca36ec1c851ba0fdb489&oe=5A50746C	https://www.facebook.com/547183105361396/videos/1389588487787516/	facebook.com	2017-06-07T10:19:32+0000	1496830772	2017-06-07 12:19:32	1	1	5	12	18	1	1	0	0	0	1	0	0	0	1	3	0	tunis
status	post_user_1008279892518211	1008279892518211_1581720248507503	https://www.facebook.com/1008279892518211/posts/1581720248507503	في القيروان، و في أكثر الأحياء السكنية إزدحاما، ينتصب محل صغير لبيع الوقود المهرب على الطريق الرئيسي. هذا المحل آشتعل نارا بالكامل البارحة قبل الإفطار بقليل متسببا في قطع التيار الكهربائي عن الحي إضافة لإحراق دار بالقرب منه. بعد إطفاء الحريق إشتعل مرة أخرى على الساعة العاشرة ليلا و تم إخماده مجددا. المشكلة أن البائع عاد اليوم لبيع الوقود على قارعة الطريق كأن شيئا لم يكن !! لقد فقدت الأمل في هذه الدولة.					2017-06-06T01:06:30+0000	1496711190	2017-06-06 03:06:30	21	6	39	5	50	6	5	1	7	0	18	0	6	0	1	11	0	kairouan
photo	post_user_1008279892518211	1008279892518211_1581215318557996	https://www.facebook.com/1008279892518211/posts/1581215318557996	فيضانات في تونس العاصمة . (لافيات). تصب طرف شتاء تتهلك لبلاد بالله حال و أحوال. يا حكومة يا دولة قداش بش تتكلف تهيئة الطرقات و إعادة النظر في تكبير بعض البالوعات ....الحركة وقفت و الناس منجمتش تخرج من ديارها...كان العاصمة هكذا إمالا أحواز العاصمة و باقي الولايات يغرقوا مساكن .	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18882177_659942667540321_2555017957838982811_n.jpg?oh=a24c5d3b7d37a1e54b0e8ba079a252c7&oe=5A151A55	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18882177_659942667540321_2555017957838982811_n.jpg?oh=7a2f8b08c8631398fe5f2cd28ba94ce0&oe=5A561DAA	https://www.facebook.com/photo.php?fbid=659942667540321&set=gm.1581215318557996&type=3	facebook.com	2017-06-05T18:30:13+0000	1496687413	2017-06-05 20:30:13	23	13	27	22	62	13	7	6	22	0	22	0	2	0	2	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1581695101843351	https://www.facebook.com/1008279892518211/posts/1581695101843351	fikra tinjah fi tounes hahaha	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18930962_492798854385618_1124563673797361664_n.jpg?oh=6932c6ebbd77c828dcf4928ec6e90a33&oe=5A16ABF3	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18930962_492798854385618_1124563673797361664_n.jpg?oh=521e83d6011a3c0992f32ca238294c5c&oe=5A505D49	https://www.facebook.com/minutebuzz/videos/493754380956732/	facebook.com	2017-06-06T00:39:53+0000	1496709593	2017-06-06 02:39:53	13	0	13	7	20	0	0	0	0	0	13	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1577218888957639	https://www.facebook.com/1008279892518211/posts/1577218888957639	بعد 60 سنة  استقلال  بعد 3000 سنة حضارة و من المدينة التي حكمت البلاد طيلة 60 سنة صورة من المنستير	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18836072_135159863710871_2846569077545546848_n.jpg?oh=c0e4e4c7dc2be6087b6bc0468e2f45ef&oe=5A4C6C38	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18836072_135159863710871_2846569077545546848_n.jpg?oh=8387bf2920c0b6e9c57f5f19f6c9014e&oe=5A1C89C7	https://www.facebook.com/photo.php?fbid=135159863710871&set=gm.1577218888957639&type=3	facebook.com	2017-06-02T00:04:32+0000	1496361872	2017-06-02 02:04:32	11	38	34	0	72	38	20	18	30	0	11	0	1	0	15	7	0	monastir
photo	post_user_1008279892518211	1008279892518211_1580650301947831	https://www.facebook.com/1008279892518211/posts/1580650301947831	بداية اسبوع موفقة للجميع من  برج خديجة  بسوسة 🙂	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18813652_10207203873455405_1271882709390801395_n.jpg?oh=7ae704455555fe8435d79fd44f339686&oe=5A50F181	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18813652_10207203873455405_1271882709390801395_n.jpg?oh=9c30f1faefabb6d480142e8232695066&oe=5A1E468C	https://www.facebook.com/photo.php?fbid=10207203873455405&set=gm.1580650301947831&type=3	facebook.com	2017-06-05T06:32:33+0000	1496644353	2017-06-05 08:32:33	25	2	29	0	31	2	2	0	1	0	24	4	0	0	0	0	0	sousse
status	post_user_1008279892518211	1008279892518211_1581355451877316	https://www.facebook.com/1008279892518211/posts/1581355451877316	تونس العاصمة الان :  كبوط و شورط و شلاكة بو صبع .. مشهد يعمل الكيف 😂😂😂					2017-06-05T20:29:02+0000	1496694542	2017-06-05 22:29:02	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1581185068561021	https://www.facebook.com/1008279892518211/posts/1581185068561021	Au coeur de l ariana ..rue Du Mediterranean ..Des années et des années ..sans aucune réaction malheureusement ..	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18920526_10213503910816793_6093972544413187675_n.jpg?oh=a435b14b58048b153214cbbc4c851de1&oe=5A5E1AC2	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18920526_10213503910816793_6093972544413187675_n.jpg?oh=c169e064bef33dfd7f1dd749ac72fe94&oe=5A5D51CF	https://www.facebook.com/photo.php?fbid=10213503910816793&set=gm.1581185068561021&type=3	facebook.com	2017-06-05T17:54:14+0000	1496685254	2017-06-05 19:54:14	2	4	8	3	15	2	2	0	0	0	2	0	3	1	1	1	0	ariana
photo	post_user_1008279892518211	1008279892518211_1581092651903596	https://www.facebook.com/1008279892518211/posts/1581092651903596	الطقس إتبدل في تونس العاصمة. بالله عاصفة مصارتش. Mutuel ville directement.😑	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18881785_659902384211016_167669825550347061_n.jpg?oh=d18da03b22d5b35c9e04598104f0c050&oe=5A5BB2E9	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18881785_659902384211016_167669825550347061_n.jpg?oh=bcda27020d176edc9e25af84e3a62133&oe=5A4F091E	https://www.facebook.com/photo.php?fbid=659902384211016&set=gm.1581092651903596&type=3	facebook.com	2017-06-05T16:07:08+0000	1496678828	2017-06-05 18:07:08	28	4	30	8	42	4	3	1	4	0	28	0	2	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1580745165271678	https://www.facebook.com/1008279892518211/posts/1580745165271678	Yousser Ben Youssef shared ‎Ariana أريانة‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18813240_1248082381964069_3345062162254783514_n.jpg?oh=da3a24f70ec96122917178d3c6700cc1&oe=5A4F3D83	https://scontent.xx.fbcdn.net/v/t1.0-9/18813240_1248082381964069_3345062162254783514_n.jpg?oh=27a19725a41d4398f80356f7e6f9341a&oe=5A4E46E8	https://www.facebook.com/arianasidiammar/photos/a.876322475806730.1073741827.207217646050553/1248082381964069/?type=3	facebook.com	2017-06-05T09:43:22+0000	1496655802	2017-06-05 11:43:22	6	0	6	3	9	0	0	0	0	0	6	0	0	0	0	0	0	ariana
video	post_user_1008279892518211	1008279892518211_1578240792188782	https://www.facebook.com/1008279892518211/posts/1578240792188782	Arfa Namous shared ‎عجائب تونس‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18921431_1431084936968626_9078083626922409984_n.jpg?oh=14161fe77ca9f7e04dd7f7a80afd79d9&oe=5A15F204	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18921431_1431084936968626_9078083626922409984_n.jpg?oh=8773bdfd58a44c391a3f4806669d9c41&oe=5A131626	https://www.facebook.com/3ajaeb.tounes/videos/1431083496968770/	facebook.com	2017-06-02T21:41:28+0000	1496439688	2017-06-02 23:41:28	10	3	11	7	21	2	2	0	0	0	10	1	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1578846848794843	https://www.facebook.com/1008279892518211/posts/1578846848794843	Mkharrek de Béja à portes ouvertes au bord de la route ariana avant rond-point soukra...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18892918_10210876933773625_6214330374671258769_n.jpg?oh=6aa05d5a8196e115936558b0a137af55&oe=5A4C8991	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18892918_10210876933773625_6214330374671258769_n.jpg?oh=5bfc8b4a0055d8756c2d3fd92af23dda&oe=5A51C09C	https://www.facebook.com/photo.php?fbid=10210876933773625&set=gm.1578846848794843&type=3	facebook.com	2017-06-03T13:40:30+0000	1496497230	2017-06-03 15:40:30	7	11	7	0	18	11	7	4	6	0	6	0	0	0	0	0	0	ariana
status	post_user_1008279892518211	1008279892518211_1578625842150277	https://www.facebook.com/1008279892518211/posts/1578625842150277	حكايات تونسية احنا شعب البريك بالعضمة في رمضان و في العيد الكبير ناكلو اللحم المشوي .  نحن الشعب اللي كلى البسيسة و في صغرو لعب بالبيسة. نحن الشعب اللي الصباح ما يصبّحش و يعطيها ضريبة بالعينين و يتعدّى ... نحن الشّعب اللي يخلص 400 و يصرف 800 و البطّال فيه يتكيّف في المارلبورو تيكي بلو.  احنا الشعب اللي ديما يلوّج على رابع في الرامي احنا الشعب اللي يعمل حنّة و يخلّص بيها مصاريف عرسو الكلّ و يطلّق بعد 6 شهور. احنا الشعب اللي يلبس الماركات من الصبّاغين . احنا الشعب اللي يحب البلاد هذي من قلبو غير يحبّ يبدّل الهوا و يهجّ.  احنا الشعب اللي ما يحسبهاش و يرقد جيبو فارغ و يقوم الصباح يقول يا فتّاح.  احنا شعب الضحكة و التنبيرة ، احنا الشعب اللي قرا في الجامعة و تربّى في الزناقي  تي احنا هوما الشعب اللي سكن هالبلاصة و مش بش نتبدّلو ، لا بش نولّيو افغان و لا بش نولّيو امريكان ، ديما توانسة و وين تمشي تلقى كعبة و الا ثنين منّا ، شعب عصي على النظرية و مركب بطريقة رومانية على فينيقية على اصول امازيغية على استعراب على فرنكوفونية ، شعب غير بقية الشعوب ، مضحك مبكي و ديما زاهي.  ومللخر لا تفهم كوعو من بوعو منقول					2017-06-03T07:42:27+0000	1496475747	2017-06-03 09:42:27	31	19	37	4	60	19	9	10	25	0	31	3	0	2	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1577625745583620	https://www.facebook.com/1008279892518211/posts/1577625745583620	الصورة في سيدي بوزيد .. لليوم الثاني على التوالي ، التاكسيستية موقفين حافلات النقل البلدي من العمل وسط المدينة لأنها تتسبب لهم في خسائر (على حد قولهم) ولينا كيما ليبيا اللي يحك راسو يعمل قانون على كيفو  و الدولة راقدة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18882303_10155720669290139_5062615712901936746_n.jpg?oh=3a6ea90feb80bb0e54f23acd7711fddd&oe=5A1790DE	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18882303_10155720669290139_5062615712901936746_n.jpg?oh=6590c2ea0be910bbe1ddb60542fb9413&oe=5A583BD3	https://www.facebook.com/photo.php?fbid=10155720669290139&set=gm.1577625745583620&type=3	facebook.com	2017-06-02T09:56:54+0000	1496397414	2017-06-02 11:56:54	30	29	79	0	108	29	24	5	35	0	30	0	11	5	5	26	0	sidiBouzid
photo	post_user_1008279892518211	1008279892518211_1577894042223457	https://www.facebook.com/1008279892518211/posts/1577894042223457	رسمي: إنطلاقة أعوان الشرطة البيئية لولايات تونس الكبرى في دورتها الأولى يوم 13 جوان 2017. و سيشرف على إنطلاقتها رئيس الحكومة السيد يوسف الشاهد. و تليها مباشرة باقي ولايات تونس الجمهورية. عاشت تونس و عاش رجال تونس.	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/18920256_658593301008591_3448432936535650386_n.jpg?oh=3cb5e88a79cf8e4808a1917949adcf24&oe=5A4E0846	https://scontent.xx.fbcdn.net/v/t1.0-9/18920256_658593301008591_3448432936535650386_n.jpg?oh=9771a67999b98316fde5f89639c32c3b&oe=5A13FCC8	https://www.facebook.com/photo.php?fbid=658593301008591&set=gm.1577894042223457&type=3	facebook.com	2017-06-02T15:15:54+0000	1496416554	2017-06-02 17:15:54	15	14	15	8	37	14	3	11	11	0	15	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1575711042441757	https://www.facebook.com/1008279892518211/posts/1575711042441757	هرقلة هذا الصباح 31/5/2017.. اكاد اجزم انها انظف مدينة في تونس ! أترككم مع الصور الي بش تنطق والرجاء من زوار المدينة المحافظة على نظافتها	https://scontent.xx.fbcdn.net/v/t1.0-0/q81/s130x130/18813615_1353696938040824_1842389709532260041_n.jpg?oh=85540b90f8e20ef0913984ea2c932947&oe=5A5DC409	https://scontent.xx.fbcdn.net/v/t1.0-9/q82/s720x720/18813615_1353696938040824_1842389709532260041_n.jpg?oh=13a19436f1e04a08e1f112e9b70258df&oe=5A54AADE	https://www.facebook.com/FORUM.LA.BOURSE.DE.TUNIS/photos/a.221437401266789.51009.220740891336440/1353696938040824/?type=3	facebook.com	2017-05-31T13:00:58+0000	1496235658	2017-05-31 15:00:58	148	22	177	31	230	22	22	0	5	0	145	25	3	1	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1577329168946611	https://www.facebook.com/1008279892518211/posts/1577329168946611	نهج البحر الاحمر حي الزهور الرابع  تونس قرب المدرسة الاعدادية السويسي  .كارثة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18814010_1573542629324985_2497314128069580617_n.jpg?oh=ecd4a309ce848c48c4b4cf6788367039&oe=5A5A8978	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18814010_1573542629324985_2497314128069580617_n.jpg?oh=36ef7c61fa1607c78ae08d280b693245&oe=5A4AB26D	https://www.facebook.com/photo.php?fbid=1573542629324985&set=gm.1577329168946611&type=3	facebook.com	2017-06-02T02:01:05+0000	1496368865	2017-06-02 04:01:05	0	3	1	0	4	2	2	0	0	0	0	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1576554339024094	https://www.facebook.com/1008279892518211/posts/1576554339024094	حنبعل  أعظم القادة العسكريين في العصور القديمة وقاهر الرومان والذى تدرس خططه الحربية في الجامعات الغربية وصاحب مقولة  سوف نجد حلاً، أو سنصنع واحداً  والذى تناولت العديد من الأفلام والبرامج الوثائقية قصة حياته ... يقبع اسمه في احد ازقة قبادجى المنسية بسوسة وسط اكوام التراب والاوساخ ... نعم هكذا نتعامل مع زعماء التاريخ ورموز البلاد فعذرا حنبعل 😖	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18813961_10207176671775380_1636544052741493456_n.jpg?oh=5f6da3499556181e755a8f5798be1090&oe=5A4EE2FA	https://scontent.xx.fbcdn.net/v/t1.0-0/q85/p480x480/18813961_10207176671775380_1636544052741493456_n.jpg?oh=9d634b3b1b41fb14f101f769b0f7ad47&oe=5A5292C1	https://www.facebook.com/photo.php?fbid=10207176671775380&set=gm.1576554339024094&type=3	facebook.com	2017-06-01T08:59:56+0000	1496307596	2017-06-01 10:59:56	11	15	25	0	40	14	8	6	6	0	11	0	2	0	3	9	0	sousse
status	post_user_1008279892518211	1008279892518211_1576635365682658	https://www.facebook.com/1008279892518211/posts/1576635365682658	اش قولكم الطريق السياحية بين سوسة وحمام سوسة تولى اسمها شارع حنبعل 🙂					2017-06-01T11:23:06+0000	1496316186	2017-06-01 13:23:06	20	12	23	0	35	11	10	1	3	0	19	3	0	0	0	0	0	sousse
photo	post_user_1008279892518211	1008279892518211_1575957219083806	https://www.facebook.com/1008279892518211/posts/1575957219083806	هاذي قهوة قدام باب العمارة مولاها واصل ...اشكيت وسلمت امري لله ...جنان الوسطدخيلة منستير	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18813550_792210837604562_8040480955773384308_n.jpg?oh=23f370355f1b34821deffad56645a914&oe=5A4C7A4A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18813550_792210837604562_8040480955773384308_n.jpg?oh=0d8eed5356a0094d8388b455abab3fc8&oe=5A17DFB5	https://www.facebook.com/photo.php?fbid=792210837604562&set=gm.1575957219083806&type=3	facebook.com	2017-05-31T17:21:28+0000	1496251288	2017-05-31 19:21:28	9	24	18	6	48	22	15	7	13	0	9	0	1	0	0	8	0	monastir
photo	post_user_1008279892518211	1008279892518211_1575618499117678	https://www.facebook.com/1008279892518211/posts/1575618499117678	Anis Saadallah shared ‎البديل التونسي ـ الصفحة الرسمية - Albadil Ettounsi‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18740164_957493707734914_6903425796848559292_n.jpg?oh=940a8b04d43f26048bbf94ac5b2daf16&oe=5A48C992	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18740164_957493707734914_6903425796848559292_n.jpg?oh=c094d2495410d772e64902e25164673f&oe=5A602F6D	https://www.facebook.com/AlbadilEttounsi/photos/a.911334512350834.1073741828.888502124634073/957493707734914/?type=3	facebook.com	2017-05-31T11:00:17+0000	1496228417	2017-05-31 13:00:17	11	2	11	0	13	1	1	0	0	0	11	0	0	0	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1575692409110287	https://www.facebook.com/1008279892518211/posts/1575692409110287	http://www.businessnews.com.tn/cabranecom--la-plateforme-qui-permet-de-garder-lil-sur-tous-les-antiers-publics-de-la-tunisie 520 72659 3	https://external.xx.fbcdn.net/safe_image.php?d=AQBLrhz6yEEGjTRL&w=130&h=130&url=http%3A%2F%2Fwww.businessnews.com.tn%2Fimages%2Falbum%2FBN35746plateforme.jpg&cfs=1&_nc_hash=AQBSknJ7oVn5LivI	https://external.xx.fbcdn.net/safe_image.php?d=AQBJ8WUpm8WVAS68&url=http%3A%2F%2Fwww.businessnews.com.tn%2Fimages%2Falbum%2FBN35746plateforme.jpg&_nc_hash=AQDZfXZ6-AWvEyKB	http://www.businessnews.com.tn/cabranecom--la-plateforme-qui-permet-de-garder-lil-sur-tous-les-antiers-publics-de-la-tunisie,520,72659,3	businessnews.com.tn	2017-05-31T12:40:08+0000	1496234408	2017-05-31 14:40:08	2	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1575600535786141	https://www.facebook.com/1008279892518211/posts/1575600535786141	في اطار الترويج للسياحة التونسية، وصلت الى مطار جربة الدولي صباح اليوم 20 مترشحة لمسابقة ملكة جمال النمسا للعام 2017 للقيام بتربص تحضيري استعدادا لهذا المسابقة. وقد نظم التظاهرة الديوان الوطني للسياحة.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18767684_362610217474714_8318157272826459641_n.jpg?oh=6c40c8433b6ec5fda314f5769f4b3495&oe=5A4D5A65	https://scontent.xx.fbcdn.net/v/t1.0-9/18767684_362610217474714_8318157272826459641_n.jpg?oh=3eed6f3d250500a660d3219392295bd4&oe=5A1255F8	https://www.facebook.com/261098784292525/photos/a.362610204141382.1073742023.261098784292525/362610217474714/?type=3	facebook.com	2017-05-31T10:27:56+0000	1496226476	2017-05-31 12:27:56	2	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1572893286056866	https://www.facebook.com/1008279892518211/posts/1572893286056866	Haw l7am elli bech teklouh - fi beb dzira -tunis  wini wzaret essi7a 😡😡😡😱😱😱😨😨😨😳😳	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18700063_10211789901215403_1523066903541895637_n.jpg?oh=dad0dda45dce3ad7e0945491b80cf25a&oe=5A5FC3A2	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18700063_10211789901215403_1523066903541895637_n.jpg?oh=814228b6771f8025cb42bf81a657615e&oe=5A1C4AAF	https://www.facebook.com/photo.php?fbid=10211789901215403&set=gm.1572893286056866&type=3	facebook.com	2017-05-28T16:05:40+0000	1495987540	2017-05-28 18:05:40	28	14	72	0	86	14	13	1	4	0	28	1	10	0	4	25	0	tunis
